,timestamp,tag,type,description,test
283,2024-05-10 23:53:10.000000000,K100,L NR,COMP WORK LOW ALM RECOVERED,3
284,2024-05-10 23:55:10.000000000,TIR111,L NR,TEMP STRIP LOW ALM RECOVERED,3
285,2024-05-11 00:08:40.000000000,AIR001_4,H NR,REACT FEED D CONC HIGH ALM RECOVERED,3
286,2024-05-11 00:25:50.000000000,FIR115,H,FLW PURGE HIGH ALM,3
287,2024-05-11 00:30:20.000000000,AIR001_1,H,REACT FEED A CONC HIGH ALM,3
288,2024-05-11 00:33:00.000000000,V167,H,VLV POS PURGE HIGH ALM,3
289,2024-05-11 00:35:00.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED,3
290,2024-05-11 00:37:10.000000000,AIR003_1,H,PURGE A CONC HIGH ALM,3
291,2024-05-11 00:43:00.000000000,AIR003_8,L NR,PURGE H CONC LOW ALM RECOVERED,3
292,2024-05-11 00:49:00.000000000,AIR003_7,L NR,PURGE G CONC LOW ALM RECOVERED,3
293,2024-05-11 01:00:30.000000000,FIR123,L,FLW COND CW LOW ALM,3
294,2024-05-11 01:08:10.000000000,AIR002_3,H NR,SEP UFLW F CONC HIGH ALM RECOVERED,3
295,2024-05-11 01:09:20.000000000,AIR003_4,H NR,PURGE D CONC HIGH ALM RECOVERED,3
296,2024-05-11 01:13:20.000000000,K100,H,COMP WORK HIGH ALM,3
297,2024-05-11 01:17:00.000000000,AIR003_8,H,PURGE H CONC HIGH ALM,3
298,2024-05-11 01:18:00.000000000,FIR119,H NR,UFLW SEP HIGH ALM RECOVERED,3
299,2024-05-11 01:18:50.000000000,FIR114,H,FLW COMP RCYCL HIGH ALM,3
300,2024-05-11 01:21:20.000000000,V160,H NR,VLV POS FEED A HIGH ALM RECOVERED,3
301,2024-05-11 01:24:20.000000000,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED,3
302,2024-05-11 01:24:30.000000000,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED,3
303,2024-05-11 01:29:40.000000000,FIR104,H,FLW REACT FEED HIGH ALM,3
304,2024-05-11 01:30:40.000000000,AIR001_2,L,REACT FEED B CONC LOW ALM,3
305,2024-05-11 01:35:10.000000000,FIR100,H NR,FLW FEED A HIGH ALM RECOVERED,3
306,2024-05-11 01:42:50.000000000,AIR003_2,L,PURGE B CONC LOW ALM,3
307,2024-05-11 01:54:00.000000000,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED,3
308,2024-05-11 01:56:00.000000000,AIR002_3,L,SEP UFLW F CONC LOW ALM,3
309,2024-05-11 02:01:40.000000000,AIR001_4,L,REACT FEED D CONC LOW ALM,3
310,2024-05-11 02:07:20.000000000,LIR117,L,LEVEL SEP LOW ALM,3
311,2024-05-11 02:08:50.000000000,TIR113,H,FLW FEED A HIGH ALM,3
312,2024-05-11 02:10:20.000000000,AIR002_2,L,SEP UFLW E CONC LOW ALM,3
313,2024-05-11 02:18:10.000000000,AIR001_5,L,REACT FEED E CONC LOW ALM,3
314,2024-05-11 02:18:20.000000000,AIR003_5,L,PURGE E CONC LOW ALM,3
315,2024-05-11 02:24:30.000000000,AIR003_7,H,PURGE G CONC HIGH ALM,3
316,2024-05-11 02:26:10.000000000,AIR003_6,L,PURGE F CONC LOW ALM,3
317,2024-05-11 03:43:40.000000000,AIR003_4,L,PURGE D CONC LOW ALM,3
318,2024-05-11 03:54:50.000000000,FIR119,L,UFLW SEP LOW ALM,3
319,2024-05-11 04:32:30.000000000,AIR003_3,L NR,PURGE C CONC LOW ALM RECOVERED,3
320,2024-05-11 04:34:40.000000000,AIR001_3,L NR,REACT FEED C CONC LOW ALM RECOVERED,3
321,2024-05-11 04:58:30.000000000,LIR110,L,LVL STRIP LOW ALM,3
322,2024-05-11 05:33:40.000000000,AIR003_3,H,PURGE C CONC HIGH ALM,3
323,2024-05-11 05:43:50.000000000,TIR113,H NR,FLW FEED A HIGH ALM RECOVERED,3
324,2024-05-11 05:46:10.000000000,AIR001_3,H,REACT FEED C CONC HIGH ALM,3
325,2024-05-11 05:54:40.000000000,LIR117,L NR,LEVEL SEP LOW ALM RECOVERED,3
326,2024-05-11 05:58:20.000000000,LIR110,LL,LVL STRIP LOW LOW ALM,3
327,2024-05-11 06:10:50.000000000,V167,H NR,VLV POS PURGE HIGH ALM RECOVERED,3
328,2024-05-11 06:18:50.000000000,FIR115,H NR,FLW PURGE HIGH ALM RECOVERED,3
329,2024-05-11 06:19:50.000000000,AIR003_4,L NR,PURGE D CONC LOW ALM RECOVERED,3
330,2024-05-11 06:40:10.000000000,AIR001_4,L NR,REACT FEED D CONC LOW ALM RECOVERED,3
331,2024-05-11 06:49:00.000000000,FIR115,L,FLW PURGE LOW ALM,3
332,2024-05-11 07:08:00.000000000,V167,L,VLV POS PURGE LOW ALM,3
333,2024-05-11 07:21:20.000000000,FIR119,L NR,UFLW SEP LOW ALM RECOVERED,3
334,2024-05-11 08:18:10.000000000,LIR110,LL NR,LVL STRIP LOW LOW ALM RECOVERED,3
335,2024-05-11 08:18:20.000000000,LIR110,L NR,LVL STRIP LOW ALM RECOVERED,3
336,2024-05-11 08:22:50.000000000,FIR104,H NR,FLW REACT FEED HIGH ALM RECOVERED,3
337,2024-05-11 09:05:30.000000000,FIR114,H NR,FLW COMP RCYCL HIGH ALM RECOVERED,3
338,2024-05-11 09:31:10.000000000,K100,H NR,COMP WORK HIGH ALM RECOVERED,3
339,2024-05-11 10:00:20.000000000,AIR003_5,L NR,PURGE E CONC LOW ALM RECOVERED,3
340,2024-05-11 10:17:30.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED,3
341,2024-05-11 10:19:00.000000000,AIR001_5,L NR,REACT FEED E CONC LOW ALM RECOVERED,3
342,2024-05-11 10:39:40.000000000,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED,3
343,2024-05-11 10:57:40.000000000,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED,3
344,2024-05-11 11:14:40.000000000,AIR003_1,H NR,PURGE A CONC HIGH ALM RECOVERED,3
345,2024-05-11 11:42:20.000000000,AIR001_1,H NR,REACT FEED A CONC HIGH ALM RECOVERED,3
346,2024-05-11 12:04:10.000000000,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED,3
347,2024-05-11 12:13:50.000000000,AIR003_5,H,PURGE E CONC HIGH ALM,3
348,2024-05-11 12:14:10.000000000,AIR001_5,H,REACT FEED E CONC HIGH ALM,3
349,2024-05-11 12:20:40.000000000,AIR003_7,H NR,PURGE G CONC HIGH ALM RECOVERED,3
350,2024-05-11 13:00:50.000000000,AIR003_6,L NR,PURGE F CONC LOW ALM RECOVERED,3
351,2024-05-11 13:06:40.000000000,AIR002_2,H,SEP UFLW E CONC HIGH ALM,3
352,2024-05-11 13:07:00.000000000,AIR003_8,H NR,PURGE H CONC HIGH ALM RECOVERED,3
353,2024-05-11 13:12:00.000000000,FIR123,H,FLW COND CW HIGH ALM,3
354,2024-05-11 13:24:10.000000000,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED,3
355,2024-05-11 13:44:50.000000000,AIR002_3,L,SEP UFLW F CONC LOW ALM,3
356,2024-05-11 13:53:10.000000000,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED,3
357,2024-05-11 14:10:20.000000000,AIR001_4,H,REACT FEED D CONC HIGH ALM,3
358,2024-05-11 14:43:00.000000000,AIR003_2,L NR,PURGE B CONC LOW ALM RECOVERED,3
359,2024-05-11 14:43:50.000000000,AIR001_6,L NR,REACT FEED F CONC LOW ALM RECOVERED,3
360,2024-05-11 15:13:40.000000000,AIR003_4,H,PURGE D CONC HIGH ALM,3
361,2024-05-11 16:44:20.000000000,AIR001_2,L NR,REACT FEED B CONC LOW ALM RECOVERED,3
362,2024-05-11 17:21:00.000000000,AIR002_3,H,SEP UFLW F CONC HIGH ALM,3
363,2024-05-11 17:25:20.000000000,AIR003_8,L,PURGE H CONC LOW ALM,3
364,2024-05-11 17:38:10.000000000,AIR003_3,L,PURGE C CONC LOW ALM,3
365,2024-05-11 18:14:40.000000000,AIR001_4,H NR,REACT FEED D CONC HIGH ALM RECOVERED,3
366,2024-05-11 18:43:40.000000000,AIR001_6,H,REACT FEED F CONC HIGH ALM,3
367,2024-05-11 19:20:20.000000000,V167,L NR,VLV POS PURGE LOW ALM RECOVERED,3
368,2024-05-11 19:34:10.000000000,FIR115,L NR,FLW PURGE LOW ALM RECOVERED,3
369,2024-05-11 19:50:00.000000000,AIR003_4,H NR,PURGE D CONC HIGH ALM RECOVERED,3
370,2024-05-11 20:07:20.000000000,AIR003_6,H,PURGE F CONC HIGH ALM,3
371,2024-05-11 20:17:30.000000000,AIR003_8,L NR,PURGE H CONC LOW ALM RECOVERED,3
372,2024-05-11 20:33:20.000000000,AIR003_3,L NR,PURGE C CONC LOW ALM RECOVERED,3
373,2024-05-11 20:44:40.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED,3
374,2024-05-11 21:38:10.000000000,AIR003_5,H NR,PURGE E CONC HIGH ALM RECOVERED,3
375,2024-05-11 21:43:20.000000000,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED,3
376,2024-05-11 22:57:50.000000000,AIR002_3,H NR,SEP UFLW F CONC HIGH ALM RECOVERED,3
377,2024-05-11 23:02:20.000000000,AIR003_6,H NR,PURGE F CONC HIGH ALM RECOVERED,3
378,2024-05-11 23:10:40.000000000,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED,3
379,2024-05-12 00:46:20.000000000,AIR001_6,H NR,REACT FEED F CONC HIGH ALM RECOVERED,3
380,2024-05-12 01:22:10.000000000,AIR002_2,L,SEP UFLW E CONC LOW ALM,3
381,2024-05-12 03:17:20.000000000,AIR001_5,L,REACT FEED E CONC LOW ALM,3
382,2024-05-12 03:48:50.000000000,AIR001_5,L NR,REACT FEED E CONC LOW ALM RECOVERED,3
383,2024-05-12 08:36:40.000000000,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED,3
384,2024-05-13 01:36:20.000000000,FIR102,L,FLW FEED E LOW ALM,3
385,2024-05-13 01:39:10.000000000,FIR123,L,FLW COND CW LOW ALM,3
386,2024-05-13 01:42:00.000000000,V162,L,VLV POS FEED E LOW ALM,3
387,2024-05-13 01:46:50.000000000,FIR122,L,FLW REACT CW LOW ALM,3
388,2024-05-13 01:49:50.000000000,AIR001_5,L,REACT FEED E CONC LOW ALM,3
389,2024-05-13 01:51:40.000000000,AIR003_8,H,PURGE H CONC HIGH ALM,3
390,2024-05-13 01:52:10.000000000,FIR114,H,FLW COMP RCYCL HIGH ALM,3
391,2024-05-13 01:52:40.000000000,K100,H,COMP WORK HIGH ALM,3
392,2024-05-13 01:54:00.000000000,TIR113,H,FLW FEED A HIGH ALM,3
393,2024-05-13 01:54:40.000000000,AIR003_5,L,PURGE E CONC LOW ALM,3
394,2024-05-13 01:57:10.000000000,AIR003_7,H,PURGE G CONC HIGH ALM,3
395,2024-05-13 01:59:20.000000000,TIR118,H,TEMP SEP HIGH ALM,3
396,2024-05-13 01:59:50.000000000,TIR111,H,TEMP STRIP HIGH ALM,3
397,2024-05-13 02:00:50.000000000,AIR003_3,H,PURGE C CONC HIGH ALM,3
398,2024-05-13 02:03:50.000000000,PIR108,H,PRES REACT HIGH ALM,3
399,2024-05-13 02:04:20.000000000,AIR001_1,H,REACT FEED A CONC HIGH ALM,3
400,2024-05-13 02:05:30.000000000,AIR001_6,H,REACT FEED F CONC HIGH ALM,3
401,2024-05-13 02:06:20.000000000,FIR115,H,FLW PURGE HIGH ALM,3
402,2024-05-13 02:06:20.000000000,AIR001_3,H,REACT FEED C CONC HIGH ALM,3
403,2024-05-13 02:07:10.000000000,AIR002_2,L,SEP UFLW E CONC LOW ALM,3
404,2024-05-13 02:08:40.000000000,PIR108,HH,PRES REACT HIGH HIGH ALM,3
405,2024-05-13 05:08:40.000000000,FIR102,L NR,FLW FEED E LOW ALM RECOVERED,4
406,2024-05-13 05:08:40.000000000,FIR114,H NR,FLW COMP RCYCL HIGH ALM RECOVERED,4
407,2024-05-13 05:08:40.000000000,PIR108,H NR,PRES REACT HIGH ALM RECOVERED,4
408,2024-05-13 05:08:40.000000000,FIR115,H NR,FLW PURGE HIGH ALM RECOVERED,4
409,2024-05-13 05:08:40.000000000,TIR118,H NR,TEMP SEP HIGH ALM RECOVERED,4
410,2024-05-13 05:08:40.000000000,TIR111,H NR,TEMP STRIP HIGH ALM RECOVERED,4
411,2024-05-13 05:08:40.000000000,K100,H NR,COMP WORK HIGH ALM RECOVERED,4
412,2024-05-13 05:08:40.000000000,TIR113,H NR,FLW FEED A HIGH ALM RECOVERED,4
413,2024-05-13 05:08:40.000000000,AIR001_1,H NR,REACT FEED A CONC HIGH ALM RECOVERED,4
414,2024-05-13 05:08:40.000000000,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED,4
415,2024-05-13 05:08:40.000000000,AIR001_5,L NR,REACT FEED E CONC LOW ALM RECOVERED,4
416,2024-05-13 05:08:40.000000000,AIR001_6,H NR,REACT FEED F CONC HIGH ALM RECOVERED,4
417,2024-05-13 05:08:40.000000000,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED,4
418,2024-05-13 05:08:40.000000000,AIR003_5,L NR,PURGE E CONC LOW ALM RECOVERED,4
419,2024-05-13 05:08:40.000000000,AIR003_7,H NR,PURGE G CONC HIGH ALM RECOVERED,4
420,2024-05-13 05:08:40.000000000,AIR003_8,H NR,PURGE H CONC HIGH ALM RECOVERED,4
421,2024-05-13 05:08:40.000000000,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED,4
422,2024-05-13 05:08:40.000000000,FIR122,L NR,FLW REACT CW LOW ALM RECOVERED,4
423,2024-05-13 05:08:40.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED,4
424,2024-05-13 05:08:40.000000000,V162,L NR,VLV POS FEED E LOW ALM RECOVERED,4
425,2024-05-13 05:08:50.000000000,PIR108,HH NR,PRES REACT HIGH HIGH ALM RECOVERED,4
426,2024-05-13 06:16:30.000000000,AIR103_2,H,C FEED B CONC HIGH ALM,4
427,2024-05-13 10:15:10.000000000,AIR001_6,L,REACT FEED F CONC LOW ALM,4
428,2024-05-13 12:16:10.000000000,AIR003_6,L,PURGE F CONC LOW ALM,4
429,2024-05-13 13:56:00.000000000,AIR002_3,L,SEP UFLW F CONC LOW ALM,4
430,2024-05-14 13:03:20.000000000,AIR002_2,L,SEP UFLW E CONC LOW ALM,4
431,2024-05-14 13:41:40.000000000,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED,4
432,2024-05-14 19:57:20.000000000,AIR002_2,L,SEP UFLW E CONC LOW ALM,4
433,2024-05-14 20:14:00.000000000,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED,4
434,2024-05-15 02:52:20.000000000,AIR103_2,H NR,C FEED B CONC HIGH ALM RECOVERED,4
435,2024-05-15 06:45:20.000000000,AIR002_2,L,SEP UFLW E CONC LOW ALM,4
436,2024-05-15 06:58:20.000000000,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED,4
437,2024-05-15 08:16:10.000000000,AIR002_2,L,SEP UFLW E CONC LOW ALM,4
438,2024-05-15 10:11:10.000000000,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED,4
439,2024-05-15 14:31:10.000000000,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED,4
440,2024-05-15 15:13:40.000000000,AIR002_3,L,SEP UFLW F CONC LOW ALM,4
441,2024-05-15 15:41:40.000000000,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED,4
442,2024-05-15 16:18:20.000000000,AIR002_3,L,SEP UFLW F CONC LOW ALM,4
443,2024-05-15 16:26:20.000000000,AIR003_6,L NR,PURGE F CONC LOW ALM RECOVERED,4
444,2024-05-15 16:57:30.000000000,AIR002_3,L NR,SEP UFLW F CONC LOW ALM RECOVERED,4
445,2024-05-16 00:11:40.000000000,AIR001_6,L NR,REACT FEED F CONC LOW ALM RECOVERED,4
446,2024-05-16 11:11:20.000000000,AIR003_3,H,PURGE C CONC HIGH ALM,4
447,2024-05-16 11:16:10.000000000,AIR001_3,H,REACT FEED C CONC HIGH ALM,4
448,2024-05-16 11:45:00.000000000,AIR001_1,L,REACT FEED A CONC LOW ALM,4
449,2024-05-16 11:52:10.000000000,AIR003_1,L,PURGE A CONC LOW ALM,4
450,2024-05-16 12:31:00.000000000,AIR001_6,L,REACT FEED F CONC LOW ALM,4
451,2024-05-16 12:43:00.000000000,AIR002_2,H,SEP UFLW E CONC HIGH ALM,4
452,2024-05-16 12:53:10.000000000,AIR001_2,L,REACT FEED B CONC LOW ALM,4
453,2024-05-16 13:13:50.000000000,AIR001_5,H,REACT FEED E CONC HIGH ALM,4
454,2024-05-16 13:16:10.000000000,FIR123,H,FLW COND CW HIGH ALM,4
455,2024-05-16 13:51:00.000000000,AIR003_6,L,PURGE F CONC LOW ALM,4
456,2024-05-16 14:03:30.000000000,FIR100,H,FLW FEED A HIGH ALM,4
457,2024-05-16 14:08:10.000000000,AIR003_8,L,PURGE H CONC LOW ALM,4
458,2024-05-16 14:08:50.000000000,FIR115,L,FLW PURGE LOW ALM,4
459,2024-05-16 14:19:20.000000000,V160,H,VLV POS FEED A HIGH ALM,4
460,2024-05-16 14:37:50.000000000,V167,L,VLV POS PURGE LOW ALM,4
461,2024-05-16 15:14:40.000000000,AIR003_1,L NR,PURGE A CONC LOW ALM RECOVERED,4
462,2024-05-16 15:32:20.000000000,AIR003_8,L NR,PURGE H CONC LOW ALM RECOVERED,4
463,2024-05-16 15:33:00.000000000,AIR001_1,L NR,REACT FEED A CONC LOW ALM RECOVERED,4
464,2024-05-16 15:40:40.000000000,AIR001_2,L NR,REACT FEED B CONC LOW ALM RECOVERED,4
465,2024-05-16 15:40:50.000000000,AIR003_6,L NR,PURGE F CONC LOW ALM RECOVERED,4
466,2024-05-16 15:52:00.000000000,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED,4
467,2024-05-16 15:57:50.000000000,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED,4
468,2024-05-16 16:31:20.000000000,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED,4
469,2024-05-16 16:41:10.000000000,AIR003_3,L,PURGE C CONC LOW ALM,4
470,2024-05-16 16:51:20.000000000,AIR001_6,L NR,REACT FEED F CONC LOW ALM RECOVERED,4
471,2024-05-16 16:53:30.000000000,AIR001_3,L,REACT FEED C CONC LOW ALM,4
472,2024-05-16 16:53:50.000000000,V160,H NR,VLV POS FEED A HIGH ALM RECOVERED,4
473,2024-05-16 17:19:50.000000000,FIR100,H NR,FLW FEED A HIGH ALM RECOVERED,4
474,2024-05-16 17:23:40.000000000,V167,L NR,VLV POS PURGE LOW ALM RECOVERED,4
475,2024-05-16 17:34:20.000000000,FIR115,L NR,FLW PURGE LOW ALM RECOVERED,4
476,2024-05-16 18:03:50.000000000,AIR001_5,H NR,REACT FEED E CONC HIGH ALM RECOVERED,4
477,2024-05-16 19:24:40.000000000,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED,4
478,2024-05-16 19:57:20.000000000,AIR001_1,H,REACT FEED A CONC HIGH ALM,4
479,2024-05-16 19:58:20.000000000,FIR123,L,FLW COND CW LOW ALM,4
480,2024-05-16 20:09:40.000000000,AIR003_1,H,PURGE A CONC HIGH ALM,4
481,2024-05-16 21:05:40.000000000,AIR003_8,H,PURGE H CONC HIGH ALM,4
482,2024-05-16 21:32:40.000000000,AIR003_8,H NR,PURGE H CONC HIGH ALM RECOVERED,4
483,2024-05-16 21:43:00.000000000,AIR003_8,H,PURGE H CONC HIGH ALM,4
484,2024-05-16 22:08:50.000000000,AIR002_2,L,SEP UFLW E CONC LOW ALM,4
485,2024-05-16 22:28:00.000000000,FIR123,L NR,FLW COND CW LOW ALM RECOVERED,4
486,2024-05-16 22:45:30.000000000,AIR003_8,H NR,PURGE H CONC HIGH ALM RECOVERED,4
487,2024-05-16 23:07:50.000000000,FIR100,L,FLW FEED A LOW ALM,4
488,2024-05-16 23:51:20.000000000,AIR003_1,H NR,PURGE A CONC HIGH ALM RECOVERED,4
489,2024-05-16 23:59:30.000000000,AIR001_1,H NR,REACT FEED A CONC HIGH ALM RECOVERED,4
490,2024-05-17 00:03:30.000000000,AIR001_3,L NR,REACT FEED C CONC LOW ALM RECOVERED,4
491,2024-05-17 00:08:50.000000000,AIR003_3,L NR,PURGE C CONC LOW ALM RECOVERED,4
492,2024-05-17 01:06:50.000000000,FIR100,L NR,FLW FEED A LOW ALM RECOVERED,4
493,2024-05-17 01:09:20.000000000,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED,4
494,2024-05-17 01:44:20.000000000,AIR003_3,H,PURGE C CONC HIGH ALM,4
495,2024-05-17 01:58:10.000000000,AIR001_3,H,REACT FEED C CONC HIGH ALM,4
496,2024-05-17 05:00:20.000000000,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED,4
497,2024-05-17 05:15:00.000000000,AIR002_2,H,SEP UFLW E CONC HIGH ALM,4
498,2024-05-17 05:19:20.000000000,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED,4
499,2024-05-17 07:16:30.000000000,AIR002_2,H NR,SEP UFLW E CONC HIGH ALM RECOVERED,4
500,2024-05-17 15:09:09.999999999,FIR102,L,FLW FEED E LOW ALM,4
501,2024-05-17 15:12:20.000000000,FIR123,L,FLW COND CW LOW ALM,4
502,2024-05-17 15:14:50.000000001,V162,L,VLV POS FEED E LOW ALM,4
503,2024-05-17 15:19:39.999999999,FIR122,L,FLW REACT CW LOW ALM,4
504,2024-05-17 15:23:00.000000000,AIR001_5,L,REACT FEED E CONC LOW ALM,4
505,2024-05-17 15:25:50.000000000,FIR114,H,FLW COMP RCYCL HIGH ALM,4
506,2024-05-17 15:26:19.999999998,K100,H,COMP WORK HIGH ALM,4
507,2024-05-17 15:27:20.000000000,TIR113,H,FLW FEED A HIGH ALM,4
508,2024-05-17 15:27:20.000000000,AIR003_5,L,PURGE E CONC LOW ALM,4
509,2024-05-17 15:27:20.000000000,AIR003_8,H,PURGE H CONC HIGH ALM,4
510,2024-05-17 15:30:59.999999999,AIR003_7,H,PURGE G CONC HIGH ALM,4
511,2024-05-17 15:32:40.000000000,TIR118,H,TEMP SEP HIGH ALM,4
512,2024-05-17 15:33:00.000000002,TIR111,H,TEMP STRIP HIGH ALM,4
513,2024-05-17 15:33:00.000000002,AIR003_3,H,PURGE C CONC HIGH ALM,4
514,2024-05-17 15:36:49.999999998,PIR108,H,PRES REACT HIGH ALM,4
515,2024-05-17 15:38:00.000000000,AIR001_3,H,REACT FEED C CONC HIGH ALM,4
516,2024-05-17 15:38:50.000000001,AIR001_6,H,REACT FEED F CONC HIGH ALM,4
517,2024-05-17 15:39:30.000000000,FIR115,H,FLW PURGE HIGH ALM,4
518,2024-05-17 15:40:30.000000002,AIR002_2,L,SEP UFLW E CONC LOW ALM,4
519,2024-05-17 18:40:30.000000002,FIR102,L NR,FLW FEED E LOW ALM RECOVERED,5
520,2024-05-17 18:40:30.000000002,FIR114,H NR,FLW COMP RCYCL HIGH ALM RECOVERED,5
521,2024-05-17 18:40:30.000000002,PIR108,H NR,PRES REACT HIGH ALM RECOVERED,5
522,2024-05-17 18:40:30.000000002,FIR115,H NR,FLW PURGE HIGH ALM RECOVERED,5
523,2024-05-17 18:40:30.000000002,TIR118,H NR,TEMP SEP HIGH ALM RECOVERED,5
524,2024-05-17 18:40:30.000000002,TIR111,H NR,TEMP STRIP HIGH ALM RECOVERED,5
525,2024-05-17 18:40:30.000000002,K100,H NR,COMP WORK HIGH ALM RECOVERED,5
526,2024-05-17 18:40:30.000000002,TIR113,H NR,FLW FEED A HIGH ALM RECOVERED,5
527,2024-05-17 18:40:30.000000002,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED,5
528,2024-05-17 18:40:30.000000002,AIR001_5,L NR,REACT FEED E CONC LOW ALM RECOVERED,5
529,2024-05-17 18:40:30.000000002,AIR001_6,H NR,REACT FEED F CONC HIGH ALM RECOVERED,5
530,2024-05-17 18:40:30.000000002,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED,5
531,2024-05-17 18:40:30.000000002,AIR003_5,L NR,PURGE E CONC LOW ALM RECOVERED,5
532,2024-05-17 18:40:30.000000002,AIR003_7,H NR,PURGE G CONC HIGH ALM RECOVERED,5
533,2024-05-17 18:40:30.000000002,AIR003_8,H NR,PURGE H CONC HIGH ALM RECOVERED,5
534,2024-05-17 18:40:30.000000002,AIR002_2,L NR,SEP UFLW E CONC LOW ALM RECOVERED,5
535,2024-05-17 18:40:30.000000002,FIR122,L NR,FLW REACT CW LOW ALM RECOVERED,5
536,2024-05-17 18:40:30.000000002,FIR123,L NR,FLW COND CW LOW ALM RECOVERED,5
537,2024-05-17 18:40:30.000000002,V162,L NR,VLV POS FEED E LOW ALM RECOVERED,5
538,2024-05-17 20:16:50.000000002,AIR001_3,H,REACT FEED C CONC HIGH ALM,5
539,2024-05-17 20:16:50.000000002,AIR003_3,H,PURGE C CONC HIGH ALM,5
540,2024-05-17 20:42:00.000000002,AIR001_1,L,REACT FEED A CONC LOW ALM,5
541,2024-05-17 20:54:50.000000002,AIR003_1,L,PURGE A CONC LOW ALM,5
542,2024-05-17 21:41:10.000000002,AIR002_2,H,SEP UFLW E CONC HIGH ALM,5
543,2024-05-17 21:51:40.000000002,AIR001_6,L,REACT FEED F CONC LOW ALM,5
544,2024-05-17 22:06:10.000000002,AIR001_2,L,REACT FEED B CONC LOW ALM,5
545,2024-05-17 22:26:00.000000002,FIR123,H,FLW COND CW HIGH ALM,5
546,2024-05-17 22:44:50.000000002,AIR001_5,H,REACT FEED E CONC HIGH ALM,5
547,2024-05-17 23:02:20.000000002,AIR003_8,L,PURGE H CONC LOW ALM,5
548,2024-05-17 23:02:30.000000002,FIR100,H,FLW FEED A HIGH ALM,5
549,2024-05-17 23:07:40.000000002,FIR115,L,FLW PURGE LOW ALM,5
550,2024-05-17 23:21:40.000000002,V160,H,VLV POS FEED A HIGH ALM,5
551,2024-05-17 23:37:50.000000002,V167,L,VLV POS PURGE LOW ALM,5
552,2024-05-18 00:23:20.000000002,AIR003_1,L NR,PURGE A CONC LOW ALM RECOVERED,5
553,2024-05-18 00:25:40.000000002,AIR001_2,L NR,REACT FEED B CONC LOW ALM RECOVERED,5
554,2024-05-18 00:31:20.000000002,AIR003_8,L NR,PURGE H CONC LOW ALM RECOVERED,5
555,2024-05-18 00:35:10.000000002,AIR001_1,L NR,REACT FEED A CONC LOW ALM RECOVERED,5
556,2024-05-18 00:52:50.000000002,AIR001_3,H NR,REACT FEED C CONC HIGH ALM RECOVERED,5
557,2024-05-18 00:54:00.000000002,AIR003_3,H NR,PURGE C CONC HIGH ALM RECOVERED,5
558,2024-05-18 01:26:00.000000002,AIR001_6,L NR,REACT FEED F CONC LOW ALM RECOVERED,5
559,2024-05-18 01:37:00.000000002,FIR123,H NR,FLW COND CW HIGH ALM RECOVERED,5
560,2024-05-18 01:48:20.000000002,AIR003_3,L,PURGE C CONC LOW ALM,5
561,2024-05-18 01:50:50.000000002,AIR001_3,L,REACT FEED C CONC LOW ALM,5
562,2024-05-18 01:55:00.000000002,V160,H NR,VLV POS FEED A HIGH ALM RECOVERED,5
563,2024-05-18 02:19:30.000000002,FIR100,H NR,FLW FEED A HIGH ALM RECOVERED,5
564,2024-05-18 02:24:40.000000002,V167,L NR,VLV POS PURGE LOW ALM RECOVERED,5
